FOF_Halo_ID,Subhalo_ID,sigma_0_projecty,sigma_3_projecty,sigma_5_projecty,sigma_10_projecty
18409107,10585046,1.1483249268206097,1.1483249268206097,1.1483249268206097,1.1227459490207523
18439248,10599969,156.6167646946072,229.14178708425385,225.5055912489703,220.7134735087639
18465945,10615899,1.3185335499117254,1.3185335499117254,1.3185335499117254,1.3185335499117254
18492314,10629545,571.7480058116072,570.3424857603695,84.65238872787606,28.447636785692655
18517634,10644190,150.14027627862734,0.8982134591976095,2.38652879717836,2.3713047454663183
18541320,10658126,2084.6059256105586,1703.8010583605753,1703.8010583605753,1706.9937643109492
18563130,10671821,2.6697820738114415,1.2053333592658175,1.2053333592658175,1.2053333592658175
18588077,10686468,2.5588469512071033,2.5588469512071033,2.6322507821127443,2.5025553834997303
18614771,10699541,173.59422620880173,3.4800780647745175,3.4800780647745175,3.4800780647745175
18637879,10712976,1.3240097847501529,1.3240097847501529,1.061836880160213,4.681508686655178
18659891,10724729,408.6156091830097,14.058838629710172,11.016315013042076,7.829982583325737
18683119,10738474,167.53243848764893,23.705246534797702,32.38254356700052,22.558614002867923
18707833,10752748,4.188261502074104,1.222044397361111,12.354236826364861,10.126197049184558
18735025,10765404,106.02599924081376,105.50870340374891,105.50870340374891,106.13936180555467
18758586,10779614,3.7754922617037665,1.4322196808846057,1.140923145412798,0.9151775801888772
18781831,10790948,1.060485416710596,1.1366010937384758,1.1366010937384758,1.060485416710596
18804468,10803576,1.0394736500166342,1.0394736500166342,1.0394736500166342,2.7096957688784626
18830772,10815303,8.372683145861636,2.36928692797564,2.36928692797564,1.0934808997500471
