FOF_Halo_ID,Subhalo_ID,sigma_0_projectz,sigma_3_projectz,sigma_5_projectz,sigma_10_projectz
16309891,9372972,502.8547712202615,1.1444447737399899,1.2127515257940213,1.2127515257940213
16349839,9395922,2.3991671307971947,0.9389250701044309,2.429254223350841,5.626651094031186
16388583,9419077,693.3692010327908,693.3692010327908,21.309973444920953,14.862195651069937
16427321,9439819,961.0527034426995,2.7213805123712684,3.529931674980565,2.5468271583265207
16462749,9461455,5.223994025637158,5.223994025637158,6.810451777702267,8.295603647656948
16498961,9480893,2.587182734811501,1.1370140167028049,2.587182734811501,2.587182734811501
16533631,9501405,249.18907298652428,1.0498671397717554,1.0498671397717554,4.08334586183432
16566013,9523059,45.5688473410873,45.5688473410873,45.5688473410873,43.98029096621645
16602584,9543673,885.5244288755948,885.5244288755948,24.042439206962577,28.892149424197136
16637109,9565073,501.0761155988611,2.647565979875182,2.695826191185892,4.917689686847748
16669220,9586137,2.6231932815316696,1.063424878495377,1.063424878495377,9.259042555724196
16707333,9604098,490.41575892357173,490.41575892357173,490.41575892357173,490.41575892357173
16746257,9623455,248.387276535285,248.387276535285,47.8155228176372,39.060017405365556
16783196,9642736,348.0124840869666,348.0124840869666,58.66269288189259,55.077966850553445
16817419,9662874,429.67992101258375,10.883362592854002,7.209614927237569,3.603189828543585
16850749,9684469,643.3710965811988,643.7592308508781,1.2433018431053628,6.328793810971838
16887424,9704253,40.08393163719984,37.5421618658647,33.923480659642074,33.31044102503798
16926184,9722871,1153.8301911328103,1.0304356099082892,1.0304356099082892,1.3140563138379693
16957500,9743417,32.80175757960456,31.681997822887936,30.611066045766897,29.342909051724234
16989050,9762301,527.2543605338641,527.2543605338641,527.2543605338641,527.2543605338641
17022321,9782373,1.2559129965939466,1.1337174276060444,1.1337174276060444,4.813327714467565
17056006,9803870,865.7521799600124,5.856417829328526,3.513795204328465,5.9852383307667125
17088453,9821989,178.5355181940644,33.96356843944068,30.64775785260543,30.735296469307862
